FECHA,AÑO,PERIODO,EMPRESA,DEPARTAMENTO,ESTRATO,TARIFA
* Pesos corrientes,,,EEP PEREIRA,Risaralda,1,0.0007248968944437649
Ene-25,2025,1,EEP PEREIRA,Risaralda,2,516.7449
Feb-25,2025,2,EEP PEREIRA,Risaralda,2,521.5956
* Pesos corrientes,,,EEP PEREIRA,Risaralda,2,0.000724758301512344
Ene-25,2025,1,EEP PEREIRA,Risaralda,3,749.69839
Feb-25,2025,2,EEP PEREIRA,Risaralda,3,731.83071
* Pesos corrientes,,,EEP PEREIRA,Risaralda,3,-0.0013721161319867796
Ene-25,2025,1,EEP PEREIRA,Risaralda,4,881.9981
Feb-25,2025,2,EEP PEREIRA,Risaralda,4,860.9773
* Pesos corrientes,,,EEP PEREIRA,Risaralda,4,-0.0013721161414360365
Ene-25,2025,1,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1058.39772
Feb-25,2025,2,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",1033.17276
* Pesos corrientes,,,EEP PEREIRA,Risaralda,"5 y 6, Ind y Com",-0.0013721161414362137
Ene-25,2025,1,EEP CARTAGO,Valle del Cauca,1,418.0565
Feb-25,2025,2,EEP CARTAGO,Valle del Cauca,1,421.9808
* Pesos corrientes,,,EEP CARTAGO,Valle del Cauca,1,0.0007248079567197021
Ene-25,2025,1,EEP CARTAGO,Valle del Cauca,2,522.5706
Feb-25,2025,2,EEP CARTAGO,Valle del Cauca,2,527.476
* Pesos corrientes,,,EEP CARTAGO,Valle del Cauca,2,0.0007248996640579376
Ene-25,2025,1,EEP CARTAGO,Valle del Cauca,3,723.42939
Feb-25,2025,2,EEP CARTAGO,Valle del Cauca,3,714.57962
* Pesos corrientes,,,EEP CARTAGO,Valle del Cauca,3,-0.01895140805937639
Ene-25,2025,1,EEP CARTAGO,Valle del Cauca,4,851.0934
Feb-25,2025,2,EEP CARTAGO,Valle del Cauca,4,840.6819
* Pesos corrientes,,,EEP CARTAGO,Valle del Cauca,4,-0.018951408059376333
Ene-25,2025,1,EEP CARTAGO,Valle del Cauca,"5 y 6, Ind y Com",1021.31208
Feb-25,2025,2,EEP CARTAGO,Valle del Cauca,"5 y 6, Ind y Com",1008.81828
* Pesos corrientes,,,EEP CARTAGO,Valle del Cauca,"5 y 6, Ind y Com",-0.018951408059376472
Ene-25,2025,1,AIR-E,Atlántico/Magdalena/La Guajira,1,499.6547
Feb-25,2025,2,AIR-E,Atlántico/Magdalena/La Guajira,1,504.345
* Pesos corrientes,,,AIR-E,Atlántico/Magdalena/La Guajira,1,0.0007249007417145267
Ene-25,2025,1,AIR-E,Atlántico/Magdalena/La Guajira,2,624.5686
Feb-25,2025,2,AIR-E,Atlántico/Magdalena/La Guajira,2,630.4315
* Pesos corrientes,,,AIR-E,Atlántico/Magdalena/La Guajira,2,0.0007248238725373776
Ene-25,2025,1,AIR-E,Atlántico/Magdalena/La Guajira,3,771.1335
Feb-25,2025,2,AIR-E,Atlántico/Magdalena/La Guajira,3,801.9385
* Pesos corrientes,,,AIR-E,Atlántico/Magdalena/La Guajira,3,-1.4781166307173617e-07
Ene-25,2025,1,AIR-E,Atlántico/Magdalena/La Guajira,4,907.21586
Feb-25,2025,2,AIR-E,Atlántico/Magdalena/La Guajira,4,943.45707
* Pesos corrientes,,,AIR-E,Atlántico/Magdalena/La Guajira,4,-1.2563991546808024e-07
Ene-25,2025,1,AIR-E,Atlántico/Magdalena/La Guajira,"5 y 6, Ind y Com",1088.659
Feb-25,2025,2,AIR-E,Atlántico/Magdalena/La Guajira,"5 y 6, Ind y Com",1132.1485
* Pesos corrientes,,,AIR-E,Atlántico/Magdalena/La Guajira,"5 y 6, Ind y Com",-1.0469992736431852e-07
Ene-25,2025,1,AFINIA,Caribe,1,459.46424
Feb-25,2025,2,AFINIA,Caribe,1,463.77727
* Pesos corrientes,,,AFINIA,Caribe,1,0.0007272273936170685
Ene-25,2025,1,AFINIA,Caribe,2,574.3303
Feb-25,2025,2,AFINIA,Caribe,2,579.72159
* Pesos corrientes,,,AFINIA,Caribe,2,0.000731382978723306
Ene-25,2025,1,AFINIA,Caribe,3,871.07937
Feb-25,2025,2,AFINIA,Caribe,3,854.75986
* Pesos corrientes,,,AFINIA,Caribe,3,-0.020672478206724756
Ene-25,2025,1,AFINIA,Caribe,4,1024.79926
Feb-25,2025,2,AFINIA,Caribe,4,1005.59984
* Pesos corrientes,,,AFINIA,Caribe,4,-0.020680357003576788
Ene-25,2025,1,AFINIA,Caribe,"5 y 6, Ind y Com",1229.75911
Feb-25,2025,2,AFINIA,Caribe,"5 y 6, Ind y Com",1206.71981
* Pesos corrientes,,,AFINIA,Caribe,"5 y 6, Ind y Com",-0.02067857673451194
Ene-25,2025,1,ELECTROCAQUETÁ,Caquetá,1,425.0855
Feb-25,2025,2,ELECTROCAQUETÁ,Caquetá,1,429.0813
* Pesos corrientes,,,ELECTROCAQUETÁ,Caquetá,1,0.0006999915336282946
Ene-25,2025,1,ELECTROCAQUETÁ,Caquetá,2,531.3569
Feb-25,2025,2,ELECTROCAQUETÁ,Caquetá,2,536.3517
* Pesos corrientes,,,ELECTROCAQUETÁ,Caquetá,2,0.0006999463362497879
Ene-25,2025,1,ELECTROCAQUETÁ,Caquetá,3,867.6675
Feb-25,2025,2,ELECTROCAQUETÁ,Caquetá,3,835.3092
* Pesos corrientes,,,ELECTROCAQUETÁ,Caquetá,3,-0.033637813628792014
Ene-25,2025,1,ELECTROCAQUETÁ,Caquetá,4,1020.7853
Feb-25,2025,2,ELECTROCAQUETÁ,Caquetá,4,982.7167
* Pesos corrientes,,,ELECTROCAQUETÁ,Caquetá,4,-0.03363779032090393
Ene-25,2025,1,ELECTROCAQUETÁ,Caquetá,"5 y 6, Ind y Com",1224.9424
Feb-25,2025,2,ELECTROCAQUETÁ,Caquetá,"5 y 6, Ind y Com",1179.26
* Pesos corrientes,,,ELECTROCAQUETÁ,Caquetá,"5 y 6, Ind y Com",-0.0336377400794839
Ene-25,2025,1,ELECTROHUILA,Huila,1,414.98916
Feb-25,2025,2,ELECTROHUILA,Huila,1,418.88469
* Pesos corrientes,,,ELECTROHUILA,Huila,1,0.0007248284024888822
Ene-25,2025,1,ELECTROHUILA,Huila,2,518.73645
Feb-25,2025,2,ELECTROHUILA,Huila,2,523.60587
* Pesos corrientes,,,ELECTROHUILA,Huila,2,0.0007248284124933243
Ene-25,2025,1,ELECTROHUILA,Huila,3,873.37398
Feb-25,2025,2,ELECTROHUILA,Huila,3,823.73652
* Pesos corrientes,,,ELECTROHUILA,Huila,3,-0.03505245484628048
Ene-25,2025,1,ELECTROHUILA,Huila,4,1027.4988
Feb-25,2025,2,ELECTROHUILA,Huila,4,969.10179
* Pesos corrientes,,,ELECTROHUILA,Huila,4,-0.03505244935401432
Ene-25,2025,1,ELECTROHUILA,Huila,"5 y 6, Ind y Com",1232.99856
Feb-25,2025,2,ELECTROHUILA,Huila,"5 y 6, Ind y Com",1162.92215
* Pesos corrientes,,,ELECTROHUILA,Huila,"5 y 6, Ind y Com",-0.03505244935401425
Ene-25,2025,1,EMCALI,Valle del Cauca,1,384.8562
Feb-25,2025,2,EMCALI,Valle del Cauca,1,388.4738
* Pesos corrientes,,,EMCALI,Valle del Cauca,1,0.0007247588229836842
Ene-25,2025,1,EMCALI,Valle del Cauca,2,481.0704
Feb-25,2025,2,EMCALI,Valle del Cauca,2,485.5924
* Pesos corrientes,,,EMCALI,Valle del Cauca,2,0.0007246591056333827
Ene-25,2025,1,EMCALI,Valle del Cauca,3,747.4724
Feb-25,2025,2,EMCALI,Valle del Cauca,3,746.366
* Pesos corrientes,,,EMCALI,Valle del Cauca,3,-0.016613967785340793
Ene-25,2025,1,EMCALI,Valle del Cauca,4,879.3794
Feb-25,2025,2,EMCALI,Valle del Cauca,4,878.0777
* Pesos corrientes,,,EMCALI,Valle del Cauca,4,-0.016613944374054942
Ene-25,2025,1,EMCALI,Valle del Cauca,"5 y 6, Ind y Com",1055.2552
Feb-25,2025,2,EMCALI,Valle del Cauca,"5 y 6, Ind y Com",1053.6932
* Pesos corrientes,,,EMCALI,Valle del Cauca,"5 y 6, Ind y Com",-0.01661403043370408
Abr-24,2025,1,EMEESA,Meta,1,367.249
Abr-24,2025,1,EMEESA,Meta,2,459.062
Abr-24,2025,1,EMEESA,Meta,3,780.405
Abr-24,2025,1,EMEESA,Meta,4,918.123
Abr-24,2025,1,EMEESA,Meta,"5 y 6, Ind y Com",1101.748
Ene-25,2025,1,EMEVASI,Valle del Cauca,1,473.37722
Feb-25,2025,2,EMEVASI,Valle del Cauca,1,477.82085
* Pesos corrientes,,,EMEVASI,Valle del Cauca,1,0.0007248262875281786
Ene-25,2025,1,EMEVASI,Valle del Cauca,2,591.72151
Feb-25,2025,2,EMEVASI,Valle del Cauca,2,597.27605
* Pesos corrientes,,,EMEVASI,Valle del Cauca,2,0.0007248222599520861
Ene-25,2025,1,EMEVASI,Valle del Cauca,3,900.28869
Feb-25,2025,2,EMEVASI,Valle del Cauca,3,878.0449
* Pesos corrientes,,,EMEVASI,Valle del Cauca,3,-0.021590850663278836
Ene-25,2025,1,EMEVASI,Valle del Cauca,4,1059.16
Feb-25,2025,2,EMEVASI,Valle del Cauca,4,1032.994
* Pesos corrientes,,,EMEVASI,Valle del Cauca,4,-0.021590693719490066
Ene-25,2025,1,EMEVASI,Valle del Cauca,"5 y 6, Ind y Com",1270.992
Feb-25,2025,2,EMEVASI,Valle del Cauca,"5 y 6, Ind y Com",1239.5928
* Pesos corrientes,,,EMEVASI,Valle del Cauca,"5 y 6, Ind y Com",-0.021588986270401893
Ene-25,2025,1,EMSA,Meta,1,-555.3131
Feb-25,2025,2,EMSA,Meta,1,387.0798
* Pesos corrientes,,,EMSA,Meta,1,0.0007219657584087567
Ene-25,2025,1,EMSA,Meta,2,479.3537
Feb-25,2025,2,EMSA,Meta,2,483.8497
* Pesos corrientes,,,EMSA,Meta,2,0.0007321011622006007
Ene-25,2025,1,EMSA,Meta,3,797.9715
Feb-25,2025,2,EMSA,Meta,3,809.3445
* Pesos corrientes,,,EMSA,Meta,3,-0.022887246491575496
Ene-25,2025,1,EMSA,Meta,4,938.79
Feb-25,2025,2,EMSA,Meta,4,952.17
* Pesos corrientes,,,EMSA,Meta,4,-0.022887246491575447
Ene-25,2025,1,EMSA,Meta,"5 y 6, Ind y Com",1126.548
Feb-25,2025,2,EMSA,Meta,"5 y 6, Ind y Com",1142.604
* Pesos corrientes,,,EMSA,Meta,"5 y 6, Ind y Com",-0.022887246491575364
Ene-25,2025,1,ENELAR,Arauca,1,405.00256
Feb-25,2025,2,ENELAR,Arauca,1,407.43256
Jul-25,2025,6,ENELAR,Arauca,1,419.7065
* Pesos corrientes,,,ENELAR,Arauca,1,0.005999961857750755
Ene-25,2025,1,ENELAR,Arauca,2,506.2532
Feb-25,2025,2,ENELAR,Arauca,2,509.2907
Jul-25,2025,6,ENELAR,Arauca,2,524.6331
* Pesos corrientes,,,ENELAR,Arauca,2,0.0059998682697076965
Ene-25,2025,1,ENELAR,Arauca,3,860.63044
Feb-25,2025,2,ENELAR,Arauca,3,865.79419
Jul-25,2025,6,ENELAR,Arauca,3,886.7611
* Pesos corrientes,,,ENELAR,Arauca,3,0.005999989055309062
Ene-25,2025,1,ENELAR,Arauca,4,1012.5064
Feb-25,2025,2,ENELAR,Arauca,4,1018.5814
Jul-25,2025,6,ENELAR,Arauca,4,1043.2483
* Pesos corrientes,,,ENELAR,Arauca,4,0.005999961857750754
Ene-25,2025,1,ENELAR,Arauca,"5 y 6, Ind y Com",1215.00768
Feb-25,2025,2,ENELAR,Arauca,"5 y 6, Ind y Com",1222.29768
Jul-25,2025,6,ENELAR,Arauca,"5 y 6, Ind y Com",1251.89796
* Pesos corrientes,,,ENELAR,Arauca,"5 y 6, Ind y Com",0.005999961857750755
Ene-25,2025,1,ENERCA,Casanare,1,390.5301
Feb-25,2025,2,ENERCA,Casanare,1,394.196
* Pesos corrientes,,,ENERCA,Casanare,1,0.0007248050787691693
Ene-25,2025,1,ENERCA,Casanare,2,488.1626
Feb-25,2025,2,ENERCA,Casanare,2,492.745
* Pesos corrientes,,,ENERCA,Casanare,2,0.0007247565778112383
Ene-25,2025,1,ENERCA,Casanare,3,795.466
Feb-25,2025,2,ENERCA,Casanare,3,743.7193
* Pesos corrientes,,,ENERCA,Casanare,3,-0.040849997295299326
Ene-25,2025,1,ENERCA,Casanare,4,935.8423
Feb-25,2025,2,ENERCA,Casanare,4,874.9639
* Pesos corrientes,,,ENERCA,Casanare,4,-0.04084990390662078
Ene-25,2025,1,ENERCA,Casanare,"5 y 6, Ind y Com",1123.0108
Feb-25,2025,2,ENERCA,Casanare,"5 y 6, Ind y Com",1049.9567
* Pesos corrientes,,,ENERCA,Casanare,"5 y 6, Ind y Com",-0.04084984664169051
Ene-25,2025,1,ENERGUAVIARE,Guaviare,1,361.22366
Feb-25,2025,2,ENERGUAVIARE,Guaviare,1,364.6145
Nov-25**,2025,11,ENERGUAVIARE,Guaviare,1,393.17635
Dic-25,2025,12,ENERGUAVIARE,Guaviare,1,393.46
* Pesos corrientes,,,ENERGUAVIARE,Guaviare,1,0.000721431998643779
Ene-25,2025,1,ENERGUAVIARE,Guaviare,2,451.52958
Feb-25,2025,2,ENERGUAVIARE,Guaviare,2,455.76812
Nov-25**,2025,11,ENERGUAVIARE,Guaviare,2,491.47044
Dic-25,2025,12,ENERGUAVIARE,Guaviare,2,491.83
* Pesos corrientes,,,ENERGUAVIARE,Guaviare,2,0.0007316004600398504
Ene-25,2025,1,ENERGUAVIARE,Guaviare,3,767.60028
Feb-25,2025,2,ENERGUAVIARE,Guaviare,3,766.38122
Nov-25**,2025,11,ENERGUAVIARE,Guaviare,3,715.02967
Dic-25,2025,12,ENERGUAVIARE,Guaviare,3,698.88
* Pesos corrientes,,,ENERGUAVIARE,Guaviare,3,-0.022586013808350097
Ene-25,2025,1,ENERGUAVIARE,Guaviare,4,903.05915
Feb-25,2025,2,ENERGUAVIARE,Guaviare,4,901.62497
Nov-25**,2025,11,ENERGUAVIARE,Guaviare,4,841.21138
Dic-25,2025,12,ENERGUAVIARE,Guaviare,4,822.21
* Pesos corrientes,,,ENERGUAVIARE,Guaviare,4,-0.02258811572425462
Ene-25,2025,1,ENERGUAVIARE,Guaviare,"5 y 6, Ind y Com",1083.67098
Feb-25,2025,2,ENERGUAVIARE,Guaviare,"5 y 6, Ind y Com",1081.94996
Nov-25**,2025,11,ENERGUAVIARE,Guaviare,"5 y 6, Ind y Com",1009.45366
Dic-25,2025,12,ENERGUAVIARE,Guaviare,"5 y 6, Ind y Com",986.65
* Pesos corrientes,,,ENERGUAVIARE,Guaviare,"5 y 6, Ind y Com",-0.02259010086703736
Ene-25**,2025,1,EPM,Antioquia,1,384.28685
Feb-25**,2025,2,EPM,Antioquia,1,387.89418
* Pesos corrientes,,,EPM,Antioquia,1,0.0007248301206575849
Ene-25**,2025,1,EPM,Antioquia,2,480.35856
Feb-25**,2025,2,EPM,Antioquia,2,484.86773
* Pesos corrientes,,,EPM,Antioquia,2,0.0007248251449516186
Ene-25**,2025,1,EPM,Antioquia,3,776.49823
Feb-25**,2025,2,EPM,Antioquia,3,781.86137
* Pesos corrientes,,,EPM,Antioquia,3,-0.003126205892570356
Ene-25**,2025,1,EPM,Antioquia,4,913.52733
Feb-25**,2025,2,EPM,Antioquia,4,919.83691
* Pesos corrientes,,,EPM,Antioquia,4,-0.0031262133680681477
Ene-25**,2025,1,EPM,Antioquia,"5 y 6, Ind y Com",1096.23279
Feb-25**,2025,2,EPM,Antioquia,"5 y 6, Ind y Com",1103.80429
* Pesos corrientes,,,EPM,Antioquia,"5 y 6, Ind y Com",-0.003126207597042953
Ene-25,2025,1,ESSA,Santander,1,401.77
Feb-25,2025,2,ESSA,Santander,1,405.54
* Pesos corrientes,,,ESSA,Santander,1,0.0007366219941070295
Ene-25,2025,1,ESSA,Santander,2,502.21
Feb-25,2025,2,ESSA,Santander,2,506.92
* Pesos corrientes,,,ESSA,Santander,2,0.0007223510626166392
Ene-25,2025,1,ESSA,Santander,3,836.96
Feb-25,2025,2,ESSA,Santander,3,829.92
* Pesos corrientes,,,ESSA,Santander,3,-0.04814072110143599
Ene-25,2025,1,ESSA,Santander,4,984.65
Feb-25,2025,2,ESSA,Santander,4,976.37
* Pesos corrientes,,,ESSA,Santander,4,-0.04813819138591767
Ene-25,2025,1,ESSA,Santander,"5 y 6, Ind y Com",1181.58
Feb-25,2025,2,ESSA,Santander,"5 y 6, Ind y Com",1171.65
* Pesos corrientes,,,ESSA,Santander,"5 y 6, Ind y Com",-0.04814200461400599
Ene-25**,2025,1,RUITOQUE,Santander,4,893.7709
Feb-25**,2025,2,RUITOQUE,Santander,4,939.3832
Mar-25**,2025,3,RUITOQUE,Santander,4,963.0134
Abr-25**,2025,4,RUITOQUE,Santander,4,960.1458
May-25,2025,5,RUITOQUE,Santander,4,953.9594
Jun-25**,2025,6,RUITOQUE,Santander,4,935.7519
Jul-25**,2025,7,RUITOQUE,Santander,4,928.8137
Ago-25,2025,8,RUITOQUE,Santander,4,953.153
Sep-25**,2025,9,RUITOQUE,Santander,4,937.7281
Oct-25,2025,10,RUITOQUE,Santander,4,928.0122
Nov-25,2025,11,RUITOQUE,Santander,4,919.9975
Dic-25,2025,12,RUITOQUE,Santander,4,920.16
* Pesos corrientes,,,RUITOQUE,Santander,4,0.00017663091475794528
Ene-25**,2025,1,RUITOQUE,Santander,"5 y 6, Ind y Com",1072.52508
Feb-25**,2025,2,RUITOQUE,Santander,"5 y 6, Ind y Com",1127.25984
Dic-25,2025,12,RUITOQUE,Santander,"5 y 6, Ind y Com",1104.2
* Pesos corrientes,,,RUITOQUE,Santander,"5 y 6, Ind y Com",0.0001838773112607865
Ene-24,2024,1,CEDENAR,Nariño,1,388.51
Feb-24,2024,2,CEDENAR,Nariño,1,399.36
Mar-24,2024,3,CEDENAR,Nariño,1,403.7
Abr-24,2024,4,CEDENAR,Nariño,1,406.54
May-24,2024,5,CEDENAR,Nariño,1,408.95
Jun-24,2024,6,CEDENAR,Nariño,1,410.68
Jul-24,2024,7,CEDENAR,Nariño,1,412.0
Ago-24,2024,8,CEDENAR,Nariño,1,412.83
Sep-24,2024,9,CEDENAR,Nariño,1,412.83
Oct-24,2024,10,CEDENAR,Nariño,1,413.84
Nov-24,2024,11,CEDENAR,Nariño,1,413.29
Dic-24,2024,12,CEDENAR,Nariño,1,414.41
* Pesos corrientes,,,CEDENAR,Nariño,1,0.002709961528224744
Ene-24,2024,1,CEDENAR,Nariño,2,485.64
Feb-24,2024,2,CEDENAR,Nariño,2,499.2
Mar-24,2024,3,CEDENAR,Nariño,2,504.62
Abr-24,2024,4,CEDENAR,Nariño,2,508.18
May-24,2024,5,CEDENAR,Nariño,2,511.19
Jun-24,2024,6,CEDENAR,Nariño,2,513.35
Jul-24,2024,7,CEDENAR,Nariño,2,515.0
Ago-24,2024,8,CEDENAR,Nariño,2,516.04
Sep-24,2024,9,CEDENAR,Nariño,2,516.04
Oct-24,2024,10,CEDENAR,Nariño,2,517.3
Nov-24,2024,11,CEDENAR,Nariño,2,516.62
Dic-24,2024,12,CEDENAR,Nariño,2,518.02
* Pesos corrientes,,,CEDENAR,Nariño,2,0.0027099221865200286
Ene-24,2024,1,CEDENAR,Nariño,3,825.58
Feb-24,2024,2,CEDENAR,Nariño,3,848.63
Mar-24,2024,3,CEDENAR,Nariño,3,857.19
Abr-24,2024,4,CEDENAR,Nariño,3,824.34
May-24,2024,5,CEDENAR,Nariño,3,850.76
Jun-24,2024,6,CEDENAR,Nariño,3,778.64
Jul-24,2024,7,CEDENAR,Nariño,3,785.13
Ago-24,2024,8,CEDENAR,Nariño,3,786.83
Sep-24,2024,9,CEDENAR,Nariño,3,751.07
Oct-24,2024,10,CEDENAR,Nariño,3,746.71
Nov-24,2024,11,CEDENAR,Nariño,3,764.31
Dic-24,2024,12,CEDENAR,Nariño,3,769.04
* Pesos corrientes,,,CEDENAR,Nariño,3,0.006188588399994791
Ene-24,2024,1,CEDENAR,Nariño,4,971.27
Feb-24,2024,2,CEDENAR,Nariño,4,998.39
Mar-24,2024,3,CEDENAR,Nariño,4,1008.46
Abr-24,2024,4,CEDENAR,Nariño,4,969.81
May-24,2024,5,CEDENAR,Nariño,4,1000.9
Jun-24,2024,6,CEDENAR,Nariño,4,916.04
Jul-24,2024,7,CEDENAR,Nariño,4,923.68
Ago-24,2024,8,CEDENAR,Nariño,4,925.68
Sep-24,2024,9,CEDENAR,Nariño,4,883.61
Oct-24,2024,10,CEDENAR,Nariño,4,878.48
Nov-24,2024,11,CEDENAR,Nariño,4,899.19
Dic-24,2024,12,CEDENAR,Nariño,4,904.75
* Pesos corrientes,,,CEDENAR,Nariño,4,0.006183342786285373
Ene-24,2024,1,CEDENAR,Nariño,"5 y 6, Ind y Com",1165.53
Feb-24,2024,2,CEDENAR,Nariño,"5 y 6, Ind y Com",1198.07
Mar-24,2024,3,CEDENAR,Nariño,"5 y 6, Ind y Com",1210.15
Abr-24,2024,4,CEDENAR,Nariño,"5 y 6, Ind y Com",1163.77
May-24,2024,5,CEDENAR,Nariño,"5 y 6, Ind y Com",1201.08
Jun-24,2024,6,CEDENAR,Nariño,"5 y 6, Ind y Com",1099.2479999999998
Jul-24,2024,7,CEDENAR,Nariño,"5 y 6, Ind y Com",1108.42
Ago-24,2024,8,CEDENAR,Nariño,"5 y 6, Ind y Com",1110.82
Sep-24,2024,9,CEDENAR,Nariño,"5 y 6, Ind y Com",1060.34
Oct-24,2024,10,CEDENAR,Nariño,"5 y 6, Ind y Com",1054.17
Nov-24,2024,11,CEDENAR,Nariño,"5 y 6, Ind y Com",1079.02
Dic-24,2024,12,CEDENAR,Nariño,"5 y 6, Ind y Com",1085.7
* Pesos corrientes,,,CEDENAR,Nariño,"5 y 6, Ind y Com",0.006190802765472432
Ene-24,2024,1,CELSIA COLOMBIA Valle,Valle del Cauca,1,371.01
Feb-24,2024,2,CELSIA COLOMBIA Valle,Valle del Cauca,1,374.41
Mar-24,2024,3,CELSIA COLOMBIA Valle,Valle del Cauca,1,378.47
Abr-24,2024,4,CELSIA COLOMBIA Valle,Valle del Cauca,1,381.13
May-24,2024,5,CELSIA COLOMBIA Valle,Valle del Cauca,1,387.42
Jun-24,2024,6,CELSIA COLOMBIA Valle,Valle del Cauca,1,389.05
Jul-24,2024,7,CELSIA COLOMBIA Valle,Valle del Cauca,1,390.3
Ago-24,2024,8,CELSIA COLOMBIA Valle,Valle del Cauca,1,391.09
Sep-24,2024,9,CELSIA COLOMBIA Valle,Valle del Cauca,1,391.09
Oct-24,2024,10,CELSIA COLOMBIA Valle,Valle del Cauca,1,392.04
Nov-24,2024,11,CELSIA COLOMBIA Valle,Valle del Cauca,1,391.52
Dic-24,2024,12,CELSIA COLOMBIA Valle,Valle del Cauca,1,392.58
* Pesos corrientes,,,CELSIA COLOMBIA Valle,Valle del Cauca,1,0.0027073968124233815
Ene-24,2024,1,CELSIA COLOMBIA Valle,Valle del Cauca,2,463.77
Feb-24,2024,2,CELSIA COLOMBIA Valle,Valle del Cauca,2,468.01
Mar-24,2024,3,CELSIA COLOMBIA Valle,Valle del Cauca,2,473.09
Abr-24,2024,4,CELSIA COLOMBIA Valle,Valle del Cauca,2,476.42
May-24,2024,5,CELSIA COLOMBIA Valle,Valle del Cauca,2,484.27
Jun-24,2024,6,CELSIA COLOMBIA Valle,Valle del Cauca,2,486.31
Jul-24,2024,7,CELSIA COLOMBIA Valle,Valle del Cauca,2,487.88
Ago-24,2024,8,CELSIA COLOMBIA Valle,Valle del Cauca,2,488.87
Sep-24,2024,9,CELSIA COLOMBIA Valle,Valle del Cauca,2,488.87
Oct-24,2024,10,CELSIA COLOMBIA Valle,Valle del Cauca,2,490.06
Nov-24,2024,11,CELSIA COLOMBIA Valle,Valle del Cauca,2,489.41
Dic-24,2024,12,CELSIA COLOMBIA Valle,Valle del Cauca,2,490.74
* Pesos corrientes,,,CELSIA COLOMBIA Valle,Valle del Cauca,2,0.0027175578758096156
Ene-24,2024,1,CELSIA COLOMBIA Valle,Valle del Cauca,3,768.56
Feb-24,2024,2,CELSIA COLOMBIA Valle,Valle del Cauca,3,787.98
Mar-24,2024,3,CELSIA COLOMBIA Valle,Valle del Cauca,3,787.76
Abr-24,2024,4,CELSIA COLOMBIA Valle,Valle del Cauca,3,792.58
May-24,2024,5,CELSIA COLOMBIA Valle,Valle del Cauca,3,823.26
Jun-24,2024,6,CELSIA COLOMBIA Valle,Valle del Cauca,3,736.41
Jul-24,2024,7,CELSIA COLOMBIA Valle,Valle del Cauca,3,741.06
Ago-24,2024,8,CELSIA COLOMBIA Valle,Valle del Cauca,3,753.66
Sep-24,2024,9,CELSIA COLOMBIA Valle,Valle del Cauca,3,773.83
Oct-24,2024,10,CELSIA COLOMBIA Valle,Valle del Cauca,3,809.62
Nov-24,2024,11,CELSIA COLOMBIA Valle,Valle del Cauca,3,816.11
Dic-24,2024,12,CELSIA COLOMBIA Valle,Valle del Cauca,3,830.95
* Pesos corrientes,,,CELSIA COLOMBIA Valle,Valle del Cauca,3,0.01818382325911952
Ene-24,2024,1,CELSIA COLOMBIA Valle,Valle del Cauca,4,904.19
Feb-24,2024,2,CELSIA COLOMBIA Valle,Valle del Cauca,4,927.03
Mar-24,2024,3,CELSIA COLOMBIA Valle,Valle del Cauca,4,926.78
Abr-24,2024,4,CELSIA COLOMBIA Valle,Valle del Cauca,4,932.45
May-24,2024,5,CELSIA COLOMBIA Valle,Valle del Cauca,4,968.54
Jun-24,2024,6,CELSIA COLOMBIA Valle,Valle del Cauca,4,866.36
Jul-24,2024,7,CELSIA COLOMBIA Valle,Valle del Cauca,4,871.83
Ago-24,2024,8,CELSIA COLOMBIA Valle,Valle del Cauca,4,886.66
Sep-24,2024,9,CELSIA COLOMBIA Valle,Valle del Cauca,4,910.39
Oct-24,2024,10,CELSIA COLOMBIA Valle,Valle del Cauca,4,952.5
Nov-24,2024,11,CELSIA COLOMBIA Valle,Valle del Cauca,4,960.13
Dic-24,2024,12,CELSIA COLOMBIA Valle,Valle del Cauca,4,977.59
* Pesos corrientes,,,CELSIA COLOMBIA Valle,Valle del Cauca,4,0.01818503744284632
Ene-24,2024,1,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1085.028
Feb-24,2024,2,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1112.436
Mar-24,2024,3,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1112.136
Abr-24,2024,4,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1118.94
May-24,2024,5,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1162.2479999999998
Jun-24,2024,6,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1039.632
Jul-24,2024,7,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1046.196
Ago-24,2024,8,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1063.992
Sep-24,2024,9,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1092.4679999999998
Oct-24,2024,10,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1143.0
Nov-24,2024,11,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1152.156
Dic-24,2024,12,CELSIA COLOMBIA Valle,Valle del Cauca,"5 y 6, Ind y Com",1173.108
